date,provider,service,region,cost,currency,is_anomaly,anomaly_type,anomaly_severity
2024-02-07,AWS,EC2,eu-west-1,1185.3636,USD,False,,
2024-02-08,AWS,EC2,us-east-1,1210.8369,USD,False,,
2024-02-09,AWS,EC2,us-west-2,1203.251,USD,False,,
2024-02-10,AWS,EC2,eu-west-1,822.7924,USD,False,,
2024-02-11,AWS,EC2,us-west-2,755.4455,USD,False,,
2024-02-12,AWS,EC2,us-west-2,1132.0965,USD,False,,
2024-02-13,AWS,EC2,us-west-2,1170.1651,USD,False,,
2024-02-14,AWS,EC2,us-east-1,1216.6395,USD,False,,
2024-02-15,AWS,EC2,us-east-1,1252.1176,USD,False,,
2024-02-16,AWS,EC2,us-west-2,1162.788,USD,False,,
2024-02-17,AWS,EC2,ap-southeast-1,737.405,USD,False,,
2024-02-18,AWS,EC2,us-east-1,849.7995,USD,False,,
2024-02-19,AWS,EC2,ap-southeast-1,1160.212,USD,False,,
2024-02-20,AWS,EC2,ap-southeast-1,1120.6549,USD,False,,
2024-02-21,AWS,EC2,us-west-2,1279.2839,USD,False,,
2024-02-22,AWS,EC2,ap-southeast-1,1217.1942,USD,False,,
2024-02-23,AWS,EC2,ap-southeast-1,1305.9032,USD,False,,
2024-02-24,AWS,EC2,ap-southeast-1,802.091,USD,False,,
2024-02-25,AWS,EC2,us-west-2,881.8739,USD,False,,
2024-02-26,AWS,EC2,us-west-2,1242.5399,USD,False,,
2024-02-27,AWS,EC2,us-east-1,1150.7759,USD,False,,
2024-02-28,AWS,EC2,us-east-1,1432.9105,USD,False,,
2024-02-29,AWS,EC2,ap-southeast-1,16786.903241493248,USD,True,crypto_mining_attack,critical
2024-03-01,AWS,EC2,us-west-2,1224.993,USD,False,,
2024-03-02,AWS,EC2,us-west-2,707.3625,USD,False,,
2024-03-03,AWS,EC2,ap-southeast-1,768.8139,USD,False,,
2024-03-04,AWS,EC2,us-east-1,1270.7057,USD,False,,
2024-03-05,AWS,EC2,us-west-2,1122.8722,USD,False,,
2024-03-06,AWS,EC2,us-east-1,1181.1614,USD,False,,
2024-03-07,AWS,EC2,ap-southeast-1,1149.2604,USD,False,,
2024-03-08,AWS,EC2,us-west-2,1286.4939,USD,False,,
2024-03-09,AWS,EC2,ap-southeast-1,875.6615,USD,False,,
2024-03-10,AWS,EC2,eu-west-1,908.9506,USD,False,,
2024-03-11,AWS,EC2,ap-southeast-1,1212.4066,USD,False,,
2024-03-12,AWS,EC2,ap-southeast-1,1332.5925,USD,False,,
2024-03-13,AWS,EC2,ap-southeast-1,1169.8636,USD,False,,
2024-03-14,AWS,EC2,us-west-2,1171.8105,USD,False,,
2024-03-15,AWS,EC2,ap-southeast-1,1301.6155,USD,False,,
2024-03-16,AWS,EC2,ap-southeast-1,862.3465,USD,False,,
2024-03-17,AWS,EC2,eu-west-1,844.8246,USD,False,,
2024-03-18,AWS,EC2,us-west-2,1084.0452,USD,False,,
2024-03-19,AWS,EC2,eu-west-1,1227.8686,USD,False,,
2024-03-20,AWS,EC2,ap-southeast-1,1175.6782,USD,False,,
2024-03-21,AWS,EC2,us-west-2,1324.9909,USD,False,,
2024-03-22,AWS,EC2,eu-west-1,1330.3678,USD,False,,
2024-03-23,AWS,EC2,ap-southeast-1,807.0663,USD,False,,
2024-03-24,AWS,EC2,us-east-1,825.2116,USD,False,,
2024-03-25,AWS,EC2,eu-west-1,1146.0292,USD,False,,
2024-03-26,AWS,EC2,us-west-2,1230.6106,USD,False,,
2024-03-27,AWS,EC2,eu-west-1,1318.9663,USD,False,,
2024-03-28,AWS,EC2,eu-west-1,1402.9727,USD,False,,
2024-03-29,AWS,EC2,eu-west-1,1541.6399,USD,False,,
2024-03-30,AWS,EC2,us-east-1,948.9293,USD,False,,
2024-03-31,AWS,EC2,us-west-2,936.2506,USD,False,,
2024-04-01,AWS,EC2,us-west-2,1093.6404,USD,False,,
2024-04-02,AWS,EC2,us-west-2,6500.937351400741,USD,True,traffic_surge,high
2024-04-03,AWS,EC2,ap-southeast-1,4855.432294526133,USD,True,traffic_surge,high
2024-04-04,AWS,EC2,us-west-2,1245.5838,USD,False,,
2024-04-05,AWS,EC2,us-west-2,1482.7424,USD,False,,
2024-04-06,AWS,EC2,us-east-1,876.7288,USD,False,,
2024-04-07,AWS,EC2,ap-southeast-1,844.675,USD,False,,
2024-04-08,AWS,EC2,ap-southeast-1,1263.9674,USD,False,,
2024-04-09,AWS,EC2,eu-west-1,1268.5983,USD,False,,
2024-04-10,AWS,EC2,ap-southeast-1,1286.5725,USD,False,,
2024-04-11,AWS,EC2,ap-southeast-1,1366.8583,USD,False,,
2024-04-12,AWS,EC2,us-east-1,1402.5125,USD,False,,
2024-04-13,AWS,EC2,us-west-2,852.7397,USD,False,,
2024-04-14,AWS,EC2,ap-southeast-1,850.8644,USD,False,,
2024-04-15,AWS,EC2,ap-southeast-1,1234.5008,USD,False,,
2024-04-16,AWS,EC2,us-east-1,1129.946,USD,False,,
2024-04-17,AWS,EC2,ap-southeast-1,1203.4708,USD,False,,
2024-04-18,AWS,EC2,ap-southeast-1,1418.0449,USD,False,,
2024-04-19,AWS,EC2,us-east-1,1463.7931,USD,False,,
2024-04-20,AWS,EC2,eu-west-1,865.8471,USD,False,,
2024-04-21,AWS,EC2,eu-west-1,902.1556,USD,False,,
2024-04-22,AWS,EC2,ap-southeast-1,1272.3401,USD,False,,
2024-04-23,AWS,EC2,ap-southeast-1,1474.8142,USD,False,,
2024-04-24,AWS,EC2,us-west-2,1376.2482,USD,False,,
2024-04-25,AWS,EC2,ap-southeast-1,1320.0285,USD,False,,
2024-04-26,AWS,EC2,us-west-2,1289.0872,USD,False,,
2024-04-27,AWS,EC2,eu-west-1,807.0666,USD,False,,
2024-04-28,AWS,EC2,ap-southeast-1,1019.5845,USD,False,,
2024-04-29,AWS,EC2,ap-southeast-1,1387.5306,USD,False,,
2024-04-30,AWS,EC2,us-east-1,1366.4827,USD,False,,
2024-05-01,AWS,EC2,ap-southeast-1,1133.4874,USD,False,,
2024-05-02,AWS,EC2,eu-west-1,1129.4648,USD,False,,
2024-05-03,AWS,EC2,ap-southeast-1,1319.3593,USD,False,,
2024-05-04,AWS,EC2,us-west-2,935.7778,USD,False,,
2024-05-05,AWS,EC2,ap-southeast-1,896.0262,USD,False,,
2024-05-06,AWS,EC2,us-west-2,1375.4815,USD,False,,
2024-05-07,AWS,EC2,us-east-1,1311.5483,USD,False,,
2024-05-08,AWS,EC2,ap-southeast-1,1274.909,USD,False,,
2024-05-09,AWS,EC2,us-east-1,1461.5039,USD,False,,
2024-05-10,AWS,EC2,us-east-1,1421.1688,USD,False,,
2024-05-11,AWS,EC2,ap-southeast-1,850.5496,USD,False,,
2024-05-12,AWS,EC2,us-west-2,888.6506,USD,False,,
2024-05-13,AWS,EC2,ap-southeast-1,1225.7419,USD,False,,
2024-05-14,AWS,EC2,us-west-2,1217.2558,USD,False,,
2024-05-15,AWS,EC2,us-east-1,1395.2314,USD,False,,
2024-05-16,AWS,EC2,eu-west-1,1489.0708,USD,False,,
2024-05-17,AWS,EC2,ap-southeast-1,1288.2628,USD,False,,
2024-05-18,AWS,EC2,eu-west-1,923.1534,USD,False,,
2024-05-19,AWS,EC2,us-west-2,868.7808,USD,False,,
2024-05-20,AWS,EC2,ap-southeast-1,1251.7643,USD,False,,
2024-05-21,AWS,EC2,eu-west-1,1270.0742,USD,False,,
2024-05-22,AWS,EC2,eu-west-1,1277.0188,USD,False,,
2024-05-23,AWS,EC2,ap-southeast-1,1363.818,USD,False,,
2024-05-24,AWS,EC2,eu-west-1,1328.7649,USD,False,,
2024-05-25,AWS,EC2,ap-southeast-1,910.8377,USD,False,,
2024-05-26,AWS,EC2,eu-west-1,896.5423,USD,False,,
2024-05-27,AWS,EC2,us-east-1,1268.822,USD,False,,
2024-05-28,AWS,EC2,ap-southeast-1,1438.1546,USD,False,,
2024-05-29,AWS,EC2,us-east-1,1491.9505,USD,False,,
2024-05-30,AWS,EC2,us-east-1,1625.1446,USD,False,,
2024-05-31,AWS,EC2,eu-west-1,15564.338120460361,USD,True,crypto_mining_attack,critical
2024-06-01,AWS,EC2,us-west-2,767.9195,USD,False,,
2024-06-02,AWS,EC2,us-east-1,811.4964,USD,False,,
2024-06-03,AWS,EC2,us-east-1,1197.0425,USD,False,,
2024-06-04,AWS,EC2,us-east-1,1225.7786,USD,False,,
2024-06-05,AWS,EC2,us-west-2,1400.863,USD,False,,
2024-06-06,AWS,EC2,us-west-2,1344.1563,USD,False,,
2024-06-07,AWS,EC2,us-east-1,1457.0437,USD,False,,
2024-06-08,AWS,EC2,us-west-2,883.2567,USD,False,,
2024-06-09,AWS,EC2,us-west-2,835.5373,USD,False,,
2024-06-10,AWS,EC2,us-west-2,1205.4124,USD,False,,
2024-06-11,AWS,EC2,ap-southeast-1,1341.8283,USD,False,,
2024-06-12,AWS,EC2,us-east-1,1382.7581,USD,False,,
2024-06-13,AWS,EC2,us-west-2,1328.5439,USD,False,,
2024-06-14,AWS,EC2,ap-southeast-1,1463.1679,USD,False,,
2024-06-15,AWS,EC2,eu-west-1,842.7663,USD,False,,
2024-06-16,AWS,EC2,eu-west-1,4764.258720000001,USD,True,simulated_traffic_surge,critical
2024-06-17,AWS,EC2,us-west-2,5058.757119999999,USD,True,simulated_traffic_surge,critical
2024-06-18,AWS,EC2,us-east-1,2981.12292,USD,True,simulated_traffic_surge,critical
2024-06-19,AWS,EC2,us-west-2,1369.4902,USD,False,,
2024-06-20,AWS,EC2,eu-west-1,1332.789,USD,False,,
2024-06-21,AWS,EC2,us-east-1,1391.8753,USD,False,,
2024-06-22,AWS,EC2,us-east-1,966.2317,USD,False,,
2024-06-23,AWS,EC2,eu-west-1,893.5235,USD,False,,
2024-06-24,AWS,EC2,ap-southeast-1,1369.4701,USD,False,,
2024-06-25,AWS,EC2,ap-southeast-1,1265.2572,USD,False,,
2024-06-26,AWS,EC2,us-west-2,1403.6976,USD,False,,
2024-06-27,AWS,EC2,us-east-1,1494.4218,USD,False,,
2024-06-28,AWS,EC2,us-west-2,1431.6238,USD,False,,
2024-06-29,AWS,EC2,us-east-1,1016.6907,USD,False,,
2024-06-30,AWS,EC2,eu-west-1,1089.573,USD,False,,
2023-01-01,AWS,S3,us-east-1,124.7208,USD,False,,
2023-01-02,AWS,S3,us-east-1,183.3654,USD,False,,
2023-01-03,AWS,S3,eu-west-1,178.1042,USD,False,,
2023-01-04,AWS,S3,ap-southeast-1,188.0877,USD,False,,
2023-01-05,AWS,S3,eu-west-1,189.4186,USD,False,,
2023-01-06,AWS,S3,us-east-1,205.8918,USD,False,,
2023-01-07,AWS,S3,eu-west-1,127.7077,USD,False,,
2023-01-08,AWS,S3,us-east-1,128.2498,USD,False,,
2023-01-09,AWS,S3,ap-southeast-1,176.4863,USD,False,,
2023-01-10,AWS,S3,ap-southeast-1,179.3446,USD,False,,
2023-01-11,AWS,S3,us-east-1,183.4021,USD,False,,
2023-01-12,AWS,S3,ap-southeast-1,194.8563,USD,False,,
2023-01-13,AWS,S3,eu-west-1,190.6209,USD,False,,
2023-01-14,AWS,S3,ap-southeast-1,128.0532,USD,False,,
2023-01-15,AWS,S3,us-west-2,139.3417,USD,False,,
2023-01-16,AWS,S3,ap-southeast-1,188.2261,USD,False,,
2023-01-17,AWS,S3,us-west-2,181.003,USD,False,,
2023-01-18,AWS,S3,eu-west-1,198.9055,USD,False,,
2023-01-19,AWS,S3,ap-southeast-1,187.3678,USD,False,,
2023-01-20,AWS,S3,ap-southeast-1,175.0438,USD,False,,
2023-01-21,AWS,S3,ap-southeast-1,119.9769,USD,False,,
2023-01-22,AWS,S3,eu-west-1,114.5426,USD,False,,
2023-01-23,AWS,S3,eu-west-1,177.3693,USD,False,,
2023-01-24,AWS,S3,us-west-2,184.3481,USD,False,,
2023-01-25,AWS,S3,us-east-1,203.5585,USD,False,,
2023-01-26,AWS,S3,eu-west-1,194.583,USD,False,,
2023-01-27,AWS,S3,ap-southeast-1,192.9551,USD,False,,
2023-01-28,AWS,S3,us-west-2,131.7106,USD,False,,
2023-01-29,AWS,S3,ap-southeast-1,112.4997,USD,False,,
2023-01-30,AWS,S3,ap-southeast-1,182.844,USD,False,,
2023-01-31,AWS,S3,eu-west-1,191.4601,USD,False,,
2023-02-01,AWS,S3,us-east-1,174.0966,USD,False,,
2023-02-02,AWS,S3,ap-southeast-1,202.5956,USD,False,,
2023-02-03,AWS,S3,eu-west-1,198.5839,USD,False,,
2023-02-04,AWS,S3,us-west-2,123.9583,USD,False,,
2023-02-05,AWS,S3,ap-southeast-1,130.6097,USD,False,,
2023-02-06,AWS,S3,us-west-2,201.4247,USD,False,,
2023-02-07,AWS,S3,eu-west-1,186.2086,USD,False,,
2023-02-08,AWS,S3,eu-west-1,190.5099,USD,False,,
2023-02-09,AWS,S3,eu-west-1,187.4136,USD,False,,
2023-02-10,AWS,S3,eu-west-1,187.1595,USD,False,,
2023-02-11,AWS,S3,eu-west-1,131.9682,USD,False,,
2023-02-12,AWS,S3,us-east-1,121.3006,USD,False,,
2023-02-13,AWS,S3,us-west-2,181.7082,USD,False,,
2023-02-14,AWS,S3,us-east-1,180.2953,USD,False,,
2023-02-15,AWS,S3,us-west-2,192.8649,USD,False,,
2023-02-16,AWS,S3,ap-southeast-1,195.2055,USD,False,,
2023-02-17,AWS,S3,ap-southeast-1,205.8014,USD,False,,
2023-02-18,AWS,S3,us-west-2,123.5943,USD,False,,
2023-02-19,AWS,S3,ap-southeast-1,125.1341,USD,False,,
2023-02-20,AWS,S3,ap-southeast-1,172.3637,USD,False,,
2023-02-21,AWS,S3,ap-southeast-1,180.7756,USD,False,,
2023-02-22,AWS,S3,us-east-1,192.0902,USD,False,,
2023-02-23,AWS,S3,us-east-1,199.4594,USD,False,,
2023-02-24,AWS,S3,eu-west-1,186.8083,USD,False,,
2023-02-25,AWS,S3,us-west-2,132.4691,USD,False,,
2023-02-26,AWS,S3,ap-southeast-1,135.5726,USD,False,,
2023-02-27,AWS,S3,us-west-2,185.1554,USD,False,,
2023-02-28,AWS,S3,eu-west-1,202.4246,USD,False,,
2023-03-01,AWS,S3,eu-west-1,181.4118,USD,False,,
2023-03-02,AWS,S3,ap-southeast-1,180.3966,USD,False,,
2023-03-03,AWS,S3,eu-west-1,178.5908,USD,False,,
2023-03-04,AWS,S3,ap-southeast-1,136.5753,USD,False,,
2023-03-05,AWS,S3,eu-west-1,131.2455,USD,False,,
2023-03-06,AWS,S3,eu-west-1,181.0734,USD,False,,
2023-03-07,AWS,S3,ap-southeast-1,187.8278,USD,False,,
2023-03-08,AWS,S3,eu-west-1,178.2627,USD,False,,
2023-03-09,AWS,S3,eu-west-1,216.0978,USD,False,,
2023-03-10,AWS,S3,eu-west-1,197.4786,USD,False,,
2023-03-11,AWS,S3,us-west-2,127.8867,USD,False,,
2023-03-12,AWS,S3,us-east-1,131.8244,USD,False,,
2023-03-13,AWS,S3,us-west-2,186.1219,USD,False,,
2023-03-14,AWS,S3,eu-west-1,187.4864,USD,False,,
2023-03-15,AWS,S3,us-east-1,181.5992,USD,False,,
2023-03-16,AWS,S3,us-west-2,197.2775,USD,False,,
2023-03-17,AWS,S3,us-west-2,214.8785,USD,False,,
2023-03-18,AWS,S3,us-west-2,135.8762,USD,False,,
2023-03-19,AWS,S3,ap-southeast-1,137.472,USD,False,,
2023-03-20,AWS,S3,eu-west-1,177.2732,USD,False,,
2023-03-21,AWS,S3,eu-west-1,176.404,USD,False,,
2023-03-22,AWS,S3,us-east-1,188.0612,USD,False,,
2023-03-23,AWS,S3,us-west-2,193.4546,USD,False,,
2023-03-24,AWS,S3,eu-west-1,207.3387,USD,False,,
2023-03-25,AWS,S3,us-west-2,116.6488,USD,False,,
2023-03-26,AWS,S3,eu-west-1,137.1969,USD,False,,
2023-03-27,AWS,S3,us-west-2,180.6573,USD,False,,
2023-03-28,AWS,S3,eu-west-1,181.798,USD,False,,
2023-03-29,AWS,S3,us-east-1,179.8448,USD,False,,
2023-03-30,AWS,S3,us-west-2,177.1224,USD,False,,
2023-03-31,AWS,S3,eu-west-1,204.8688,USD,False,,
2023-04-01,AWS,S3,us-east-1,128.021,USD,False,,
2023-04-02,AWS,S3,us-east-1,119.3426,USD,False,,
2023-04-03,AWS,S3,eu-west-1,170.4659,USD,False,,
2023-04-04,AWS,S3,us-west-2,182.8172,USD,False,,
2023-04-05,AWS,S3,ap-southeast-1,205.4337,USD,False,,
2023-04-06,AWS,S3,us-east-1,190.7743,USD,False,,
2023-04-07,AWS,S3,us-east-1,182.1538,USD,False,,
2023-04-08,AWS,S3,eu-west-1,126.1055,USD,False,,
2023-04-09,AWS,S3,ap-southeast-1,125.9503,USD,False,,
2023-04-10,AWS,S3,ap-southeast-1,157.8399,USD,False,,
2023-04-11,AWS,S3,ap-southeast-1,185.6098,USD,False,,
2023-04-12,AWS,S3,eu-west-1,187.5986,USD,False,,
2023-04-13,AWS,S3,us-west-2,200.2006,USD,False,,
2023-04-14,AWS,S3,us-east-1,215.3683,USD,False,,
2023-04-15,AWS,S3,eu-west-1,134.9935,USD,False,,
2023-04-16,AWS,S3,ap-southeast-1,126.094,USD,False,,
2023-04-17,AWS,S3,us-east-1,172.5104,USD,False,,
2023-04-18,AWS,S3,us-east-1,210.2608,USD,False,,
2023-04-19,AWS,S3,ap-southeast-1,1876.0239114416452,USD,True,misconfiguration,critical
2023-04-20,AWS,S3,ap-southeast-1,1362.8870832721968,USD,True,misconfiguration,critical
2023-04-21,AWS,S3,us-east-1,197.0913,USD,False,,
2023-04-22,AWS,S3,us-east-1,129.1828,USD,False,,
2023-04-23,AWS,S3,us-west-2,127.0097,USD,False,,
2023-04-24,AWS,S3,us-west-2,177.5434,USD,False,,
2023-04-25,AWS,S3,eu-west-1,181.3686,USD,False,,
2023-04-26,AWS,S3,us-east-1,189.8376,USD,False,,
2023-04-27,AWS,S3,us-west-2,188.5652,USD,False,,
2023-04-28,AWS,S3,us-east-1,190.4758,USD,False,,
2023-04-29,AWS,S3,ap-southeast-1,128.7181,USD,False,,
2023-04-30,AWS,S3,us-west-2,126.4214,USD,False,,
2023-05-01,AWS,S3,ap-southeast-1,196.7173,USD,False,,
2023-05-02,AWS,S3,ap-southeast-1,161.904,USD,False,,
2023-05-03,AWS,S3,ap-southeast-1,200.7158,USD,False,,
2023-05-04,AWS,S3,eu-west-1,206.1028,USD,False,,
2023-05-05,AWS,S3,ap-southeast-1,177.2065,USD,False,,
2023-05-06,AWS,S3,eu-west-1,125.9616,USD,False,,
2023-05-07,AWS,S3,us-east-1,125.7943,USD,False,,
2023-05-08,AWS,S3,us-east-1,170.2435,USD,False,,
2023-05-09,AWS,S3,us-west-2,179.5537,USD,False,,
2023-05-10,AWS,S3,us-west-2,179.9294,USD,False,,
2023-05-11,AWS,S3,eu-west-1,211.2122,USD,False,,
2023-05-12,AWS,S3,us-east-1,207.1465,USD,False,,
2023-05-13,AWS,S3,us-west-2,136.434,USD,False,,
2023-05-14,AWS,S3,us-west-2,132.925,USD,False,,
2023-05-15,AWS,S3,us-west-2,172.9561,USD,False,,
2023-05-16,AWS,S3,us-east-1,182.0912,USD,False,,
2023-05-17,AWS,S3,us-west-2,195.3534,USD,False,,
2023-05-18,AWS,S3,us-east-1,182.5029,USD,False,,
2023-05-19,AWS,S3,ap-southeast-1,205.1363,USD,False,,
2023-05-20,AWS,S3,ap-southeast-1,126.8563,USD,False,,
2023-05-21,AWS,S3,ap-southeast-1,126.0098,USD,False,,
2023-05-22,AWS,S3,eu-west-1,189.9989,USD,False,,
2023-05-23,AWS,S3,us-east-1,191.3291,USD,False,,
2023-05-24,AWS,S3,us-west-2,187.4222,USD,False,,
2023-05-25,AWS,S3,eu-west-1,205.8419,USD,False,,
2023-05-26,AWS,S3,eu-west-1,187.5447,USD,False,,
2023-05-27,AWS,S3,ap-southeast-1,132.478,USD,False,,
2023-05-28,AWS,S3,us-east-1,132.349,USD,False,,
2023-05-29,AWS,S3,us-west-2,180.8069,USD,False,,
2023-05-30,AWS,S3,eu-west-1,190.4025,USD,False,,
2023-05-31,AWS,S3,us-west-2,179.0955,USD,False,,
2023-06-01,AWS,S3,ap-southeast-1,203.7442,USD,False,,
2023-06-02,AWS,S3,us-east-1,196.6131,USD,False,,
2023-06-03,AWS,S3,us-west-2,125.2786,USD,False,,
2023-06-04,AWS,S3,us-west-2,135.4063,USD,False,,
2023-06-05,AWS,S3,eu-west-1,177.3482,USD,False,,
2023-06-06,AWS,S3,us-west-2,174.3175,USD,False,,
2023-06-07,AWS,S3,us-east-1,176.3427,USD,False,,
2023-06-08,AWS,S3,us-east-1,200.8361,USD,False,,
2023-06-09,AWS,S3,us-west-2,185.9173,USD,False,,
2023-06-10,AWS,S3,eu-west-1,140.0592,USD,False,,
2023-06-11,AWS,S3,eu-west-1,115.3735,USD,False,,
2023-06-12,AWS,S3,ap-southeast-1,199.6015,USD,False,,
2023-06-13,AWS,S3,us-east-1,189.68,USD,False,,
2023-06-14,AWS,S3,ap-southeast-1,190.48,USD,False,,
2023-06-15,AWS,S3,eu-west-1,189.7966,USD,False,,
2023-06-16,AWS,S3,ap-southeast-1,202.7884,USD,False,,
2023-06-17,AWS,S3,eu-west-1,128.6399,USD,False,,
2023-06-18,AWS,S3,ap-southeast-1,136.0105,USD,False,,
2023-06-19,AWS,S3,ap-southeast-1,185.219,USD,False,,
2023-06-20,AWS,S3,us-east-1,189.2875,USD,False,,
2023-06-21,AWS,S3,us-east-1,188.102,USD,False,,
2023-06-22,AWS,S3,ap-southeast-1,194.7395,USD,False,,
2023-06-23,AWS,S3,eu-west-1,202.0697,USD,False,,
2023-06-24,AWS,S3,eu-west-1,117.9724,USD,False,,
2023-06-25,AWS,S3,us-east-1,120.3234,USD,False,,
2023-06-26,AWS,S3,us-east-1,191.1904,USD,False,,
2023-06-27,AWS,S3,us-west-2,189.6582,USD,False,,
2023-06-28,AWS,S3,us-east-1,190.0005,USD,False,,
2023-06-29,AWS,S3,eu-west-1,195.6587,USD,False,,
2023-06-30,AWS,S3,us-east-1,202.6552,USD,False,,
2023-07-01,AWS,S3,us-west-2,125.6393,USD,False,,
2023-07-02,AWS,S3,ap-southeast-1,124.1158,USD,False,,
2023-07-03,AWS,S3,ap-southeast-1,186.3191,USD,False,,
2023-07-04,AWS,S3,eu-west-1,179.0199,USD,False,,
2023-07-05,AWS,S3,us-west-2,195.8622,USD,False,,
2023-07-06,AWS,S3,ap-southeast-1,179.005,USD,False,,
2023-07-07,AWS,S3,ap-southeast-1,209.6395,USD,False,,
2023-07-08,AWS,S3,us-east-1,132.299,USD,False,,
2023-07-09,AWS,S3,ap-southeast-1,130.9169,USD,False,,
2023-07-10,AWS,S3,eu-west-1,193.7593,USD,False,,
2023-07-11,AWS,S3,ap-southeast-1,204.0929,USD,False,,
2023-07-12,AWS,S3,eu-west-1,201.8678,USD,False,,
2023-07-13,AWS,S3,eu-west-1,177.8182,USD,False,,
2023-07-14,AWS,S3,us-east-1,186.7982,USD,False,,
2023-07-15,AWS,S3,us-west-2,125.3242,USD,False,,
2023-07-16,AWS,S3,eu-west-1,937.9493394545207,USD,True,misconfiguration,high
2023-07-17,AWS,S3,ap-southeast-1,980.7151393314825,USD,True,misconfiguration,high
2023-07-18,AWS,S3,ap-southeast-1,181.7368,USD,False,,
2023-07-19,AWS,S3,eu-west-1,194.0989,USD,False,,
2023-07-20,AWS,S3,ap-southeast-1,188.6236,USD,False,,
2023-07-21,AWS,S3,us-east-1,193.645,USD,False,,
2023-07-22,AWS,S3,ap-southeast-1,120.3794,USD,False,,
2023-07-23,AWS,S3,us-east-1,123.5257,USD,False,,
2023-07-24,AWS,S3,eu-west-1,172.525,USD,False,,
2023-07-25,AWS,S3,eu-west-1,179.5458,USD,False,,
2023-07-26,AWS,S3,eu-west-1,202.623,USD,False,,
2023-07-27,AWS,S3,us-east-1,186.8963,USD,False,,
2023-07-28,AWS,S3,ap-southeast-1,226.2549,USD,False,,
2023-07-29,AWS,S3,us-east-1,132.8043,USD,False,,
2023-07-30,AWS,S3,ap-southeast-1,130.8226,USD,False,,
2023-07-31,AWS,S3,ap-southeast-1,177.2542,USD,False,,
2023-08-01,AWS,S3,us-east-1,195.5475,USD,False,,
2023-08-02,AWS,S3,us-west-2,187.117,USD,False,,
2023-08-03,AWS,S3,eu-west-1,197.5914,USD,False,,
2023-08-04,AWS,S3,ap-southeast-1,225.7424,USD,False,,
2023-08-05,AWS,S3,ap-southeast-1,129.1051,USD,False,,
2023-08-06,AWS,S3,us-east-1,137.2011,USD,False,,
2023-08-07,AWS,S3,us-west-2,178.8578,USD,False,,
2023-08-08,AWS,S3,eu-west-1,188.7772,USD,False,,
2023-08-09,AWS,S3,us-west-2,209.9158,USD,False,,
2023-08-10,AWS,S3,eu-west-1,190.4139,USD,False,,
2023-08-11,AWS,S3,ap-southeast-1,218.4646,USD,False,,
2023-08-12,AWS,S3,ap-southeast-1,134.4441,USD,False,,
2023-08-13,AWS,S3,us-east-1,126.214,USD,False,,
2023-08-14,AWS,S3,us-east-1,191.415,USD,False,,
2023-08-15,AWS,S3,us-west-2,198.4885,USD,False,,
2023-08-16,AWS,S3,us-west-2,199.0223,USD,False,,
2023-08-17,AWS,S3,eu-west-1,181.3114,USD,False,,
2023-08-18,AWS,S3,us-east-1,193.2088,USD,False,,
2023-08-19,AWS,S3,ap-southeast-1,128.3614,USD,False,,
2023-08-20,AWS,S3,us-east-1,129.5034,USD,False,,
2023-08-21,AWS,S3,us-west-2,191.4841,USD,False,,
2023-08-22,AWS,S3,us-east-1,191.1435,USD,False,,
2023-08-23,AWS,S3,ap-southeast-1,180.3012,USD,False,,
2023-08-24,AWS,S3,us-east-1,200.686,USD,False,,
2023-08-25,AWS,S3,us-west-2,206.8115,USD,False,,
2023-08-26,AWS,S3,ap-southeast-1,133.7319,USD,False,,
2023-08-27,AWS,S3,eu-west-1,137.1389,USD,False,,
2023-08-28,AWS,S3,eu-west-1,193.6442,USD,False,,
2023-08-29,AWS,S3,ap-southeast-1,193.99,USD,False,,
2023-08-30,AWS,S3,ap-southeast-1,192.7017,USD,False,,
2023-08-31,AWS,S3,ap-southeast-1,180.7543,USD,False,,
2023-09-01,AWS,S3,us-west-2,205.186,USD,False,,
2023-09-02,AWS,S3,ap-southeast-1,131.5637,USD,False,,
2023-09-03,AWS,S3,us-west-2,131.9971,USD,False,,
2023-09-04,AWS,S3,ap-southeast-1,174.1878,USD,False,,
2023-09-05,AWS,S3,us-west-2,179.5523,USD,False,,
2023-09-06,AWS,S3,us-west-2,203.7521,USD,False,,
2023-09-07,AWS,S3,us-east-1,196.9179,USD,False,,
2023-09-08,AWS,S3,eu-west-1,207.9086,USD,False,,
2023-09-09,AWS,S3,ap-southeast-1,130.5169,USD,False,,
2023-09-10,AWS,S3,eu-west-1,130.5435,USD,False,,
2023-09-11,AWS,S3,eu-west-1,194.9756,USD,False,,
2023-09-12,AWS,S3,us-east-1,185.0862,USD,False,,
2023-09-13,AWS,S3,eu-west-1,194.6703,USD,False,,
2023-09-14,AWS,S3,eu-west-1,192.9263,USD,False,,
2023-09-15,AWS,S3,ap-southeast-1,196.872,USD,False,,
2023-09-16,AWS,S3,us-west-2,128.4365,USD,False,,
2023-09-17,AWS,S3,ap-southeast-1,131.9195,USD,False,,
2023-09-18,AWS,S3,ap-southeast-1,181.9488,USD,False,,
2023-09-19,AWS,S3,eu-west-1,202.1043,USD,False,,
2023-09-20,AWS,S3,eu-west-1,185.2446,USD,False,,
2023-09-21,AWS,S3,ap-southeast-1,195.827,USD,False,,
2023-09-22,AWS,S3,ap-southeast-1,197.0016,USD,False,,
2023-09-23,AWS,S3,eu-west-1,140.0209,USD,False,,
