date,provider,service,region,cost,currency,is_anomaly,anomaly_type,anomaly_severity,day_of_week,day_of_month,month,quarter,is_weekend,week_of_year,rolling_mean_7d,rolling_std_7d,rolling_mean_14d,rolling_std_14d,rolling_mean_30d,rolling_std_30d,deviation_7d,deviation_30d,cost_lag_1d,cost_lag_7d,growth_1d,growth_7d,month_key,cumulative_monthly_cost,cost_percentile,provider_daily_total,service_share
2023-03-19,AWS,CloudFront,eu-west-1,85.45,USD,False,,,6,19,3,1,1,11,110.65217142857144,18.43802639914896,108.10597142857144,20.031413268757056,103.80016666666667,19.71443906804899,-1.3668584089004139,-0.9307983150013035,83.3731,70.0748,0.024910912512250333,0.21941125768151454,2023-03,1998.6834,0.13893967093235832,1985.9828,0.04302655591979798
2023-03-20,AWS,CloudFront,eu-west-1,104.9718,USD,False,,,0,20,3,1,0,12,109.04045714285714,18.359692813866022,107.98572857142857,20.04583901586287,104.76084666666667,19.010292466210267,-0.22160812731914026,0.011096795785609136,85.45,116.2538,0.22845874780306072,-0.09704629009892966,2023-03,2103.6552,0.31078610603290674,2765.1507,0.03796241557466001
2023-03-21,AWS,CloudFront,ap-southeast-1,119.4169,USD,False,,,1,21,3,1,0,12,108.95842857142858,18.303810203954278,108.14089999999999,20.131248846392634,106.32549666666667,18.174897857541257,0.5713822046592587,0.7203013428315391,104.9718,119.9911,0.13760933888780022,-0.004785354913782933,2023-03,2223.0721,0.48080438756855576,2743.4243,0.043528410825826855
2023-03-22,AWS,CloudFront,us-west-2,116.8378,USD,False,,,2,22,3,1,0,12,108.19722857142858,17.765885369692317,108.47641428571428,20.241875546494704,106.6692,18.276048515588325,0.4863574906784793,0.5563894181376478,119.4169,122.1662,-0.02159744558750394,-0.0436159919843327,2023-03,2339.9099,0.4405850091407678,2852.5007,0.040959779606700546
2023-03-23,AWS,CloudFront,eu-west-1,121.6828,USD,False,,,3,23,3,1,0,12,107.06517142857142,16.372044182967734,108.29902142857144,20.104211935396815,106.90075,18.425175946808825,0.8928407721830389,0.8022745639917714,116.8378,129.6072,0.04146774417147987,-0.061141664968758405,2023-03,2461.5927,0.5246800731261426,2957.2607,0.04114713322364811
2023-03-24,AWS,CloudFront,ap-southeast-1,126.6673,USD,False,,,4,24,3,1,0,12,108.3428142857143,17.642153435208197,108.07687142857142,19.864373581032282,107.33235999999998,18.739379062259104,1.038676246669361,1.0317812524486782,121.6828,117.7238,0.04096306133618748,0.07597019464138968,2023-03,2588.26,0.623400365630713,3082.8597,0.041087597985714014
2023-03-25,AWS,CloudFront,eu-west-1,78.7412,USD,False,,,5,25,3,1,1,12,107.68111428571429,18.78464566061233,108.06841428571428,19.87779019229781,106.00104666666668,19.31523030010316,-1.540615394457768,-1.4113135718143506,126.6673,83.3731,-0.3783620555551561,-0.05555628853844263,2023-03,2667.0012,0.06398537477148081,1954.7825,0.04028131006900242
2023-03-26,AWS,CloudFront,ap-southeast-1,77.9911,USD,False,,,6,26,3,1,1,12,106.61555714285716,20.398137567341543,108.63386428571428,18.79709243963042,104.29692666666666,19.460358395412072,-1.4032877779627821,-1.3517647584289452,78.7412,85.45,-0.009526143873734171,-0.087289643065099,2023-03,2744.9923,0.054844606946983544,1897.7205,0.04109725325724147
2023-03-27,AWS,CloudFront,eu-west-1,115.5243,USD,False,,,0,27,3,1,0,13,108.12305714285715,20.644853940296844,108.58175714285714,18.775343008798053,105.80733000000001,18.45619855748217,0.3585030380058927,0.5264881589353202,77.9911,104.9718,0.481249783622987,0.10052699867868768,2023-03,2860.5166,0.4259597806215722,2742.2939,0.04212688508695507
2023-03-28,AWS,CloudFront,us-east-1,127.9423,USD,False,,,1,28,3,1,0,13,109.34097142857142,21.64920421860922,109.14969999999998,19.260995369917932,107.32741000000001,18.334275439175446,0.8592153495683706,1.1243907656599883,115.5243,119.4169,0.1074925362014097,0.07139190516525394,2023-03,2988.4589,0.6526508226691042,3249.5215,0.03937265840523309
2023-03-29,AWS,CloudFront,us-west-2,130.4784,USD,False,,,2,29,3,1,0,13,111.28962857142857,23.007737304199363,109.74342857142857,19.813294361903285,108.02965,18.814022601639458,0.8340138438661279,1.1931924646912355,127.9423,116.8378,0.019822216733481952,0.11674817567502335,2023-03,3118.9373,0.70018281535649,3278.4008,0.03979940463654114
2023-03-30,AWS,CloudFront,us-west-2,145.4186,USD,False,,,3,30,3,1,0,13,114.68045714285714,26.307224941630064,110.8728142857143,21.41828389831947,108.81186333333333,19.8709599232143,1.1684296965634193,1.842222862221091,130.4784,121.6828,0.11450324344784657,0.1950629012465602,2023-03,3264.3559,0.9049360146252285,3249.2251,0.04475485555000644
2023-03-31,AWS,CloudFront,us-east-1,135.0823,USD,False,,,4,31,3,1,0,13,115.8826,27.125803407211105,112.11270714285713,22.32848821929456,110.04193333333335,20.327073683167484,0.7078020772718632,1.2318726765953676,145.4186,126.6673,-0.0710796280525938,0.06643387835639958,2023-03,3399.4382,0.7787934186471663,3330.1456,0.04056348166877732
2023-04-01,AWS,CloudFront,ap-southeast-1,75.7779,USD,False,,,5,1,4,2,1,13,115.45927142857144,27.816374618481706,111.57019285714286,23.15737248771027,109.02788333333335,21.262657736755365,-1.4265472036309097,-1.56377362338352,135.0823,78.7412,-0.4390242096822528,-0.037633411733150754,2023-04,75.7779,0.03290676416819013,1858.996,0.04076280960258077
2023-04-02,AWS,CloudFront,us-west-2,75.0411,USD,False,,,6,2,4,2,1,13,115.03784285714285,28.492764223679483,110.8267,24.203944233914886,107.71973666666668,22.118052608181053,-1.4037508801093788,-1.4774644605511968,75.7779,77.9911,-0.009723151472794563,-0.037824828729972754,2023-04,150.81900000000002,0.029250457038391225,1917.0363,0.039144329191868124
2023-04-03,AWS,CloudFront,ap-southeast-1,95.7497,USD,False,,,0,3,4,2,0,14,112.2129,29.40226572318307,110.16797857142856,24.499235771948182,108.24591000000001,21.617092652971127,-0.559929637887028,-0.5780707979573938,75.0411,115.5243,0.27596343869858037,-0.17117264506107216,2023-04,246.5687,0.2449725776965265,2519.3615,0.0380055422772643
2023-04-04,AWS,CloudFront,eu-west-1,117.3646,USD,False,,,1,4,4,2,0,14,110.7018,28.723107434027156,110.02138571428573,24.44571876029569,109.27239,21.280852990299156,0.23196654523092658,0.38025778399524485,95.7497,127.9423,0.22574378822883254,-0.08267554983705414,2023-04,363.93330000000003,0.44789762340036565,2897.5475,0.040504806219728746
2023-04-05,AWS,CloudFront,us-east-1,131.2751,USD,False,,,2,5,4,2,0,14,110.81561428571429,28.81596054703183,111.05262142857144,25.052375539201826,110.09305333333333,21.64799212676562,0.710005334723542,0.978476273533871,117.3646,130.4784,0.11852381382360175,0.006105991489732474,2023-04,495.2084,0.720292504570384,2968.0727,0.044229071612685154
2023-04-06,AWS,CloudFront,ap-southeast-1,120.0832,USD,False,,,3,6,4,2,0,14,107.19627142857144,25.096419130672427,110.93836428571429,25.00376533058747,110.18767666666668,21.68649871124626,0.5134967065944831,0.45629879975716764,131.2751,145.4186,-0.08525531498292326,-0.17422393008752507,2023-04,615.2916,0.4990859232175503,2874.9570000000003,0.04176869427958687
2023-04-07,AWS,CloudFront,ap-southeast-1,125.6903,USD,False,,,4,7,4,2,0,14,105.85455714285715,23.561192109898084,110.86857857142857,24.957810026528264,110.63933333333333,21.868904212781597,0.8418819711574758,0.688235977419558,120.0832,135.0823,0.04669345920123127,-0.0695279840506897,2023-04,740.9819,0.5941499085923218,3095.0851,0.04060964268800215
2023-04-08,AWS,CloudFront,us-west-2,85.341,USD,False,,,5,8,4,2,1,14,107.22071428571428,21.732903879557725,111.33999285714286,24.35945122378153,109.34515666666667,22.187290721673474,-1.0067552134755402,-1.0818876881680972,125.6903,75.7779,-0.3210215903667903,0.12619906331362826,2023-04,826.3229,0.13345521023765997,2019.7632,0.042252973021766976
2023-04-09,AWS,CloudFront,eu-west-1,86.6928,USD,False,,,6,9,4,2,1,14,108.88524285714287,19.150229624459435,111.96154285714286,23.540315909118533,107.90900333333335,22.213522458558554,-1.1588604048715392,-0.9551030626483975,85.341,75.0411,0.015839983126330504,0.15527091153840675,2023-04,913.0157,0.15356489945155394,2030.8168,0.04268863641464721
2023-04-10,AWS,CloudFront,us-west-2,117.6957,USD,False,,,0,10,4,2,0,15,112.02038571428571,18.424013278818897,112.11664285714286,23.572726557897514,109.20353999999999,21.58496736050827,0.30803898149220615,0.3934293648802912,86.6928,95.7497,0.35761793366510686,0.22920176250965585,2023-04,1030.7114,0.4515539305301645,2844.8005,0.04137221573180919
2023-04-11,AWS,CloudFront,eu-west-1,117.9625,USD,False,,,1,11,4,2,0,15,112.1058,18.454279623075685,111.40380000000002,23.20537616495202,110.79979666666667,20.325483994398287,0.3173626995636979,0.35240013644718055,117.6957,117.3646,0.002266862765570336,0.005094381099538664,2023-04,1148.6739,0.45521023765996343,2799.5319,0.04213650860701315
2023-04-12,AWS,CloudFront,us-west-2,132.8146,USD,False,,,2,12,4,2,0,15,112.32572857142858,18.727948692414614,111.57067142857144,23.360972425901636,111.35182333333334,20.700155837172595,1.0940264608785486,1.03684130856096,117.9625,131.2751,0.12590526650311837,0.011727281106533352,2023-04,1281.4885,0.7367458866544789,3034.1191999999996,0.04377369221352815
2023-04-13,AWS,CloudFront,ap-southeast-1,137.3874,USD,False,,,3,13,4,2,0,15,114.79775714285714,20.934616103387004,110.99701428571429,22.550404183990118,111.9317,21.188418714818802,1.07905694303174,1.201396873519181,132.8146,120.0832,0.03442994971912403,0.14410175611455978,2023-04,1418.8759,0.8117001828153565,3094.9907000000003,0.04439024647148555
2023-04-14,AWS,CloudFront,ap-southeast-1,135.1039,USD,False,,,4,14,4,2,0,15,116.14255714285716,22.02491561443215,110.99855714285715,22.552179483237893,112.36295666666666,21.532773685080283,0.8609042226639565,1.056108407809723,137.3874,125.6903,-0.016620883719929067,0.07489519875380297,2023-04,1553.9798,0.7842778793418648,3127.4015,0.04320004962584971
2023-04-15,AWS,CloudFront,us-east-1,83.849,USD,False,,,5,15,4,2,1,15,115.9294142857143,22.377076619867672,111.5750642857143,21.668412155542754,110.83768333333333,21.886886302880786,-1.4336284774481134,-1.2330983475044568,135.1039,85.341,-0.379373948491647,-0.017482804279098058,2023-04,1637.8288,0.1170018281535649,2006.6378,0.041785817051766004
2023-04-16,AWS,CloudFront,ap-southeast-1,80.1294,USD,False,,,6,16,4,2,1,15,114.99178571428571,23.89249786337604,111.93851428571429,21.042102525024127,109.58453666666668,22.545361733020556,-1.4591352445516332,-1.306483214337581,83.849,86.6928,-0.044360696012542056,-0.07570870937291553,2023-04,1717.9582,0.08043875685557587,2053.0235000000002,0.03902994778187437
2023-04-17,AWS,CloudFront,ap-southeast-1,114.3537,USD,False,,,0,17,4,2,0,16,114.51435714285715,23.862834281008137,113.26737142857144,20.522116359840027,110.61722333333334,22.00644027107996,-0.006732525606913246,0.169790144179166,80.1294,117.6957,0.427112894887181,-0.028395259979520096,2023-04,1832.3119000000002,0.40585009140767825,2963.6290000000004,0.0385857001669107
2023-04-18,AWS,CloudFront,ap-southeast-1,124.89,USD,False,,,1,18,4,2,0,16,115.504,24.171324898799675,113.8049,20.735138281077006,111.93189000000001,21.625887710595297,0.3883113581447819,0.5991943624608831,114.3537,117.9625,0.09213781451678309,0.058726290134078776,2023-04,1957.2019,0.5850091407678245,2999.3832,0.04163856088810471
2023-04-19,AWS,CloudFront,ap-southeast-1,126.7099,USD,False,,,2,19,4,2,0,16,114.6319,23.544670655868885,113.47881428571428,20.47351002264812,112.65649333333333,21.748473419195935,0.512982329463011,0.6461789935847398,124.89,132.8146,0.014572023380458259,-0.045964073226543195,2023-04,2083.9118,0.6288848263254113,4648.480811441645,0.027258346358683985
2023-04-20,AWS,CloudFront,us-east-1,135.3836,USD,False,,,3,20,4,2,0,16,114.34564285714286,23.232002956902438,114.57169999999999,21.246936616043133,113.18871666666668,22.11194654069784,0.905559334723699,1.003750768458086,126.7099,137.3874,0.06845321478378204,-0.014585034726513693,2023-04,2219.2954,0.7897623400365631,4203.280583272197,0.03220903228272558
2023-04-21,AWS,CloudFront,eu-west-1,133.1147,USD,False,,,4,21,4,2,0,16,114.06147142857142,22.946178915577946,115.10201428571429,21.634911992527176,113.73128,22.402358995433424,0.8303442869811833,0.8652401295366235,135.3836,135.1039,-0.016759046147267788,-0.014723483185794691,2023-04,2352.4101,0.7440585009140768,2966.2274,0.04487676838261123
2023-04-22,AWS,CloudFront,us-east-1,77.291,USD,False,,,5,22,4,2,1,16,113.12461428571429,24.468663602890704,114.52701428571429,22.573347967522622,112.25155333333332,23.306861927393303,-1.4644696116553122,-1.5000111744234024,133.1147,83.849,-0.4193654044187505,-0.07821202399458305,2023-04,2429.7011,0.04936014625228519,1998.8066999999999,0.03866857160322773
2023-04-23,AWS,CloudFront,us-east-1,87.9792,USD,False,,,6,23,4,2,1,16,114.2460142857143,22.829432461877545,114.61890000000001,22.453633005133742,110.96195000000002,23.550771021740438,-1.1505679928060497,-0.9758810010002665,77.291,80.1294,0.13828518197282638,0.09796404315896584,2023-04,2517.6803,0.1663619744058501,2023.2809,0.043483433269180034
2023-04-24,AWS,CloudFront,us-west-2,113.4609,USD,False,,,0,24,4,2,0,17,114.11847142857144,22.831224442103714,114.31641428571429,22.43751418416033,112.11927333333333,22.752348690765132,-0.028801408799170505,0.058966513077054396,87.9792,114.3537,0.28963323148778747,-0.007807355599269642,2023-04,2631.1412,0.3930530164533821,2966.2444,0.038250691682708865
2023-04-25,AWS,CloudFront,eu-west-1,119.4864,USD,False,,,1,25,4,2,0,17,113.34652857142858,22.495208438370025,114.42526428571429,22.460247773604454,113.50245,21.84945258286493,0.27294129970477266,0.2738718499711498,113.4609,124.89,0.05310640053046382,-0.04326687484952142,2023-04,2750.6276000000003,0.4826325411334552,2871.442,0.04161198450115252
2023-04-26,AWS,CloudFront,us-west-2,125.7848,USD,False,,,2,26,4,2,0,17,113.21437142857143,22.406156362832824,113.92313571428572,22.093084561728897,113.84446666666668,21.962207153894525,0.5610256559540615,0.5436763823016891,119.4864,126.7099,0.052712275204100954,-0.007300929130183983,2023-04,2876.4124,0.6014625228519196,3057.9624,0.04113353388516447
2023-04-27,AWS,CloudFront,us-east-1,139.2731,USD,False,,,3,27,4,2,0,17,113.7700142857143,23.08548073338366,114.05782857142857,22.25231537022708,114.22216,22.307726100854826,1.1047240474529625,1.1229714712122578,125.7848,135.3836,0.10723314740646533,0.028729476834500403,2023-04,3015.6855,0.8354661791590493,3083.3329999999996,0.04516965893724578
2023-04-28,AWS,CloudFront,ap-southeast-1,171.4758,USD,False,,,4,28,4,2,0,17,119.25017142857143,31.472613776356635,116.65582142857143,26.59749033181598,115.58873999999999,24.487218620553048,1.659399150667395,2.282295137872849,139.2731,133.1147,0.23121981200798128,0.2881807944555471,2023-04,3187.1613,0.9908592321755028,3337.1003,0.05138467069747607
2023-04-29,AWS,CloudFront,eu-west-1,99.1165,USD,False,,,5,29,4,2,1,17,122.3681,27.44659910832911,117.74635714285715,25.43654987683047,114.04533666666666,23.996511043001355,-0.8471577810926954,-0.6221253014362087,171.4758,77.291,-0.4219796612675259,0.28238087228419384,2023-04,3286.2778000000003,0.26691042047531993,2296.0884,0.04316754529135587
2023-04-30,AWS,CloudFront,ap-southeast-1,95.3299,USD,False,,,6,30,4,2,1,17,123.4182,26.01487927334405,118.83210714285714,23.99069218315447,112.72025666666667,23.892129968135222,-1.079701339521524,-0.7278696662512807,99.1165,87.9792,-0.038203528171008895,0.0835504301007106,2023-04,3381.6077,0.2376599634369287,2314.0784,0.04119562241277513
2023-05-01,AWS,CloudFront,us-east-1,110.2045,USD,False,,,0,1,5,2,0,18,122.95299999999999,26.250659765550004,118.53573571428572,24.07575035765265,113.86780999999999,22.86110030986006,-0.48564493667487985,-0.1602420684125933,95.3299,113.4609,0.15603289209202956,-0.028700636077902596,2023-05,110.2045,0.35648994515539306,2705.2983,0.040736542805634136
2023-05-02,AWS,CloudFront,us-east-1,114.3572,USD,False,,,1,2,5,2,0,18,122.22025714285715,26.434494214243184,117.78339285714286,24.02643100348719,115.17834666666666,21.653595875985747,-0.29745441992693744,-0.0379219539946894,110.2045,119.4864,0.03768176435592311,-0.042927061154717776,2023-05,224.5617,0.4076782449725777,2674.7086999999997,0.04275501104099944
2023-05-03,AWS,CloudFront,us-east-1,109.8691,USD,False,,,2,3,5,2,0,18,119.94658571428572,26.759275497194633,116.58047857142856,23.96663945940687,115.64899333333334,21.36831263147624,-0.3765978535168343,-0.27048899146808947,114.3572,125.7848,-0.039246326422479355,-0.12653118659705678,2023-05,334.4308,0.35283363802559414,2826.3257,0.038873474490205125
2023-05-04,AWS,CloudFront,eu-west-1,140.9532,USD,False,,,3,4,5,2,0,18,120.1866,26.968232521864174,116.97830714285715,24.345989906836646,116.43528,21.861910605140935,0.7700393410058927,1.1214902687010808,109.8691,139.2731,0.28291940135777105,0.01206334891653842,2023-05,475.384,0.8537477148080439,3031.2672000000002,0.04649976089206306
2023-05-05,AWS,CloudFront,us-west-2,133.3176,USD,False,,,4,5,5,2,0,18,114.73542857142857,16.820362792729746,116.99279999999999,24.35639277179293,116.50336333333333,21.912840145991638,1.1047426061165841,0.7673234758194984,140.9532,171.4758,-0.05417117170767205,-0.22252819348139777,2023-05,608.7016,0.7477148080438757,3166.6855,0.0421000443523545
2023-05-06,AWS,CloudFront,us-west-2,87.5647,USD,False,,,5,6,5,2,1,18,113.08517142857144,19.029721261727595,117.72663571428572,23.19529334467556,115.41941333333332,22.525377957359257,-1.341084878555573,-1.2365924951326435,133.3176,99.1165,-0.34318724609246504,-0.11654769891878196,2023-05,696.2663,0.16270566727605118,2168.5443,0.04037948406217001
2023-05-07,AWS,CloudFront,ap-southeast-1,88.295,USD,False,,,6,7,5,2,1,18,112.0801857142857,20.269084462750033,117.74919285714284,23.16427182469605,114.17290333333334,22.967755495018558,-1.1734711430515765,-1.1267058001300672,87.5647,95.3299,0.008340118792066432,-0.0737953150053257,2023-05,784.5613000000001,0.16819012797074953,1980.5255,0.044581602206058654
2023-05-08,AWS,CloudFront,eu-west-1,124.6612,USD,False,,,0,8,5,2,0,19,114.14542857142858,20.776275880974925,118.54921428571427,23.198161840803007,115.48357666666666,22.380106438249328,0.5061432322283842,0.4100795212143399,88.295,110.2045,0.4118715669017285,0.1311806686647897,2023-05,909.2225,0.5795246800731262,2900.225,0.042983285779536765
2023-05-09,AWS,CloudFront,ap-southeast-1,129.7705,USD,False,,,1,9,5,2,0,19,116.34732857142856,21.60278262027943,119.28379285714286,23.39213497479819,116.9195,21.84471595865884,0.6213630745582369,0.5882887204270474,124.6612,114.3572,0.0409854870638099,0.13478206881477695,2023-05,1038.993,0.6873857404021938,3003.7611,0.0432026701457572
2023-05-10,AWS,CloudFront,ap-southeast-1,123.0856,USD,False,,,2,10,5,2,0,19,118.2354,21.519620744876818,119.09099285714287,23.345508480465455,117.09916333333334,21.873465880778387,0.2253850129272982,0.27368487001658215,129.7705,109.8691,-0.05151324838810428,0.12029314884603316,2023-05,1162.0786,0.5521023765996343,3018.1245999999996,0.04078214663501939
